depth,nx,ny,T,decode_T,pointwise_limit,x_pos,y_pos,product_offsets,cost,cost_per_mult,cost_per_decode_mult,max_adjacent_overlap,total_overlap,pointwise_overlap,is_prefill_pareto,is_decode_pareto,source
6,3,2,6,2,4,0 7 14,0 8,0 7 8 14 15 22,8,1.333333,4.000000,5,10,2,0,0,solver
6,3,2,6,2,4,0 7 14,0 7,0 7 7 14 14 21,9,1.500000,4.500000,6,12,2,0,0,solver
6,3,2,6,2,4,0 7 14,0 6,0 6 7 13 14 20,10,1.666667,5.000000,5,10,2,0,0,solver
6,3,2,6,2,4,0 7 14,0 5,0 5 7 12 14 19,11,1.833333,5.500000,4,11,2,0,0,solver
6,3,2,6,2,4,0 7 14,0 4,0 4 7 11 14 18,12,2.000000,6.000000,3,12,2,0,0,solver
6,3,2,6,2,4,0 7 14,0 3,0 3 7 10 14 17,13,2.166667,6.500000,3,13,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 23,0 6 13 23 29 36,-6,-1.000000,-3.000000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 13,0 22,0 6 13 22 28 35,-5,-0.833333,-2.500000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 13,0 21,0 6 13 21 27 34,-4,-0.666667,-2.000000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 13,0 20,0 6 13 20 26 33,-3,-0.500000,-1.500000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 13,0 19,0 6 13 19 25 32,-2,-0.333333,-1.000000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 13,0 18,0 6 13 18 24 31,-1,-0.166667,-0.500000,1,1,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 17,0 6 13 17 23 30,0,0.000000,0.000000,2,2,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 16,0 6 13 16 22 29,1,0.166667,0.500000,3,3,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 15,0 6 13 15 21 28,2,0.333333,1.000000,4,4,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 14,0 6 13 14 20 27,3,0.500000,1.500000,5,5,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 13,0 6 13 13 19 26,4,0.666667,2.000000,6,6,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 12,0 6 12 13 18 25,5,0.833333,2.500000,5,6,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 11,0 6 11 13 17 24,6,1.000000,3.000000,4,7,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 10,0 6 10 13 16 23,7,1.166667,3.500000,3,8,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 9,0 6 9 13 15 22,8,1.333333,4.000000,4,9,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 8,0 6 8 13 14 21,9,1.500000,4.500000,5,10,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 7,0 6 7 13 13 20,10,1.666667,5.000000,6,11,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 6,0 6 6 12 13 19,11,1.833333,5.500000,6,11,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 5,0 5 6 11 13 18,12,2.000000,6.000000,5,12,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 4,0 4 6 10 13 17,13,2.166667,6.500000,4,13,2,0,0,solver
6,3,2,6,2,4,0 6 13,0 3,0 3 6 9 13 16,14,2.333333,7.000000,3,14,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 23,0 6 12 23 29 35,-5,-0.833333,-2.500000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 12,0 22,0 6 12 22 28 34,-4,-0.666667,-2.000000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 12,0 21,0 6 12 21 27 33,-3,-0.500000,-1.500000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 12,0 20,0 6 12 20 26 32,-2,-0.333333,-1.000000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 12,0 19,0 6 12 19 25 31,-1,-0.166667,-0.500000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 12,0 18,0 6 12 18 24 30,0,0.000000,0.000000,0,0,1,0,0,solver
6,3,2,6,2,4,0 6 12,0 17,0 6 12 17 23 29,1,0.166667,0.500000,1,1,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 16,0 6 12 16 22 28,2,0.333333,1.000000,2,2,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 15,0 6 12 15 21 27,3,0.500000,1.500000,3,3,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 14,0 6 12 14 20 26,4,0.666667,2.000000,4,4,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 13,0 6 12 13 19 25,5,0.833333,2.500000,5,5,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 12,0 6 12 12 18 24,6,1.000000,3.000000,6,6,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 11,0 6 11 12 17 23,7,1.166667,3.500000,5,7,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 10,0 6 10 12 16 22,8,1.333333,4.000000,4,8,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 9,0 6 9 12 15 21,9,1.500000,4.500000,3,9,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 8,0 6 8 12 14 20,10,1.666667,5.000000,4,10,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 7,0 6 7 12 13 19,11,1.833333,5.500000,5,11,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 6,0 6 6 12 12 18,12,2.000000,6.000000,6,12,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 5,0 5 6 11 12 17,13,2.166667,6.500000,5,13,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 4,0 4 6 10 12 16,14,2.333333,7.000000,4,14,2,0,0,solver
6,3,2,6,2,4,0 6 12,0 3,0 3 6 9 12 15,15,2.500000,7.500000,3,15,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 23,0 5 11 23 28 34,-4,-0.666667,-2.000000,1,2,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 22,0 5 11 22 27 33,-3,-0.500000,-1.500000,1,2,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 21,0 5 11 21 26 32,-2,-0.333333,-1.000000,1,2,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 20,0 5 11 20 25 31,-1,-0.166667,-0.500000,1,2,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 19,0 5 11 19 24 30,0,0.000000,0.000000,1,2,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 18,0 5 11 18 23 29,1,0.166667,0.500000,1,2,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 17,0 5 11 17 22 28,2,0.333333,1.000000,1,2,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 16,0 5 11 16 21 27,3,0.500000,1.500000,1,3,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 15,0 5 11 15 20 26,4,0.666667,2.000000,2,4,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 14,0 5 11 14 19 25,5,0.833333,2.500000,3,5,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 13,0 5 11 13 18 24,6,1.000000,3.000000,4,6,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 12,0 5 11 12 17 23,7,1.166667,3.500000,5,7,2,0,0,solver
6,3,2,6,2,4,0 5 11,0 11,0 5 11 11 16 22,8,1.333333,4.000000,6,8,3,0,0,solver
6,3,2,6,2,4,0 5 11,0 10,0 5 10 11 15 21,9,1.500000,4.500000,5,9,3,0,0,solver
6,3,2,6,2,4,0 5 11,0 9,0 5 9 11 14 20,10,1.666667,5.000000,4,10,3,0,0,solver
6,3,2,6,2,4,0 5 11,0 8,0 5 8 11 13 19,11,1.833333,5.500000,4,11,3,0,0,solver
6,3,2,6,2,4,0 5 11,0 7,0 5 7 11 12 18,12,2.000000,6.000000,5,12,3,0,0,solver
6,3,2,6,2,4,0 5 11,0 6,0 5 6 11 11 17,13,2.166667,6.500000,6,13,3,0,0,solver
6,3,2,6,2,4,0 5 11,0 5,0 5 5 10 11 16,14,2.333333,7.000000,6,14,3,0,0,solver
6,3,2,6,2,4,0 5 11,0 4,0 4 5 9 11 15,15,2.500000,7.500000,5,15,3,0,0,solver
6,3,2,6,2,4,0 5 11,0 3,0 3 5 8 11 14,16,2.666667,8.000000,4,16,3,0,0,solver
6,3,2,6,2,4,0 5 10,0 23,0 5 10 23 28 33,-3,-0.500000,-1.500000,1,4,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 22,0 5 10 22 27 32,-2,-0.333333,-1.000000,1,4,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 21,0 5 10 21 26 31,-1,-0.166667,-0.500000,1,4,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 20,0 5 10 20 25 30,0,0.000000,0.000000,1,4,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 19,0 5 10 19 24 29,1,0.166667,0.500000,1,4,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 18,0 5 10 18 23 28,2,0.333333,1.000000,1,4,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 17,0 5 10 17 22 27,3,0.500000,1.500000,1,4,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 16,0 5 10 16 21 26,4,0.666667,2.000000,1,4,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 15,0 5 10 15 20 25,5,0.833333,2.500000,1,5,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 14,0 5 10 14 19 24,6,1.000000,3.000000,2,6,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 13,0 5 10 13 18 23,7,1.166667,3.500000,3,7,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 12,0 5 10 12 17 22,8,1.333333,4.000000,4,8,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 11,0 5 10 11 16 21,9,1.500000,4.500000,5,9,2,0,0,solver
6,3,2,6,2,4,0 5 10,0 10,0 5 10 10 15 20,10,1.666667,5.000000,6,10,3,0,0,solver
6,3,2,6,2,4,0 5 10,0 9,0 5 9 10 14 19,11,1.833333,5.500000,5,11,3,0,0,solver
6,3,2,6,2,4,0 5 10,0 8,0 5 8 10 13 18,12,2.000000,6.000000,4,12,3,0,0,solver
6,3,2,6,2,4,0 5 10,0 7,0 5 7 10 12 17,13,2.166667,6.500000,4,13,3,0,0,solver
6,3,2,6,2,4,0 5 10,0 6,0 5 6 10 11 16,14,2.333333,7.000000,5,14,3,0,0,solver
6,3,2,6,2,4,0 5 10,0 5,0 5 5 10 10 15,15,2.500000,7.500000,6,15,4,0,0,solver
6,3,2,6,2,4,0 5 10,0 4,0 4 5 9 10 14,16,2.666667,8.000000,5,16,3,0,0,solver
6,3,2,6,2,4,0 5 10,0 3,0 3 5 8 10 13,17,2.833333,8.500000,4,17,3,0,0,solver
6,3,2,6,2,4,0 4 9,0 23,0 4 9 23 27 32,-2,-0.333333,-1.000000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 22,0 4 9 22 26 31,-1,-0.166667,-0.500000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 21,0 4 9 21 25 30,0,0.000000,0.000000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 20,0 4 9 20 24 29,1,0.166667,0.500000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 19,0 4 9 19 23 28,2,0.333333,1.000000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 18,0 4 9 18 22 27,3,0.500000,1.500000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 17,0 4 9 17 21 26,4,0.666667,2.000000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 16,0 4 9 16 20 25,5,0.833333,2.500000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 15,0 4 9 15 19 24,6,1.000000,3.000000,2,6,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 14,0 4 9 14 18 23,7,1.166667,3.500000,2,7,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 13,0 4 9 13 17 22,8,1.333333,4.000000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 12,0 4 9 12 16 21,9,1.500000,4.500000,3,9,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 11,0 4 9 11 15 20,10,1.666667,5.000000,4,10,2,0,0,solver
6,3,2,6,2,4,0 4 9,0 10,0 4 9 10 14 19,11,1.833333,5.500000,5,11,3,0,0,solver
6,3,2,6,2,4,0 4 9,0 9,0 4 9 9 13 18,12,2.000000,6.000000,6,12,3,0,0,solver
6,3,2,6,2,4,0 4 9,0 8,0 4 8 9 12 17,13,2.166667,6.500000,5,13,3,0,0,solver
6,3,2,6,2,4,0 4 9,0 7,0 4 7 9 11 16,14,2.333333,7.000000,4,14,3,0,0,solver
6,3,2,6,2,4,0 4 9,0 6,0 4 6 9 10 15,15,2.500000,7.500000,5,15,3,0,0,solver
6,3,2,6,2,4,0 4 9,0 5,0 4 5 9 9 14,16,2.666667,8.000000,6,16,4,0,0,solver
6,3,2,6,2,4,0 4 9,0 4,0 4 4 8 9 13,17,2.833333,8.500000,6,17,4,0,0,solver
6,3,2,6,2,4,0 4 9,0 3,0 3 4 7 9 12,18,3.000000,9.000000,5,18,3,0,0,solver
6,3,2,6,2,4,0 4 8,0 23,0 4 8 23 27 31,-1,-0.166667,-0.500000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 22,0 4 8 22 26 30,0,0.000000,0.000000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 21,0 4 8 21 25 29,1,0.166667,0.500000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 20,0 4 8 20 24 28,2,0.333333,1.000000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 19,0 4 8 19 23 27,3,0.500000,1.500000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 18,0 4 8 18 22 26,4,0.666667,2.000000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 17,0 4 8 17 21 25,5,0.833333,2.500000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 16,0 4 8 16 20 24,6,1.000000,3.000000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 15,0 4 8 15 19 23,7,1.166667,3.500000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 14,0 4 8 14 18 22,8,1.333333,4.000000,2,8,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 13,0 4 8 13 17 21,9,1.500000,4.500000,2,9,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 12,0 4 8 12 16 20,10,1.666667,5.000000,2,10,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 11,0 4 8 11 15 19,11,1.833333,5.500000,3,11,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 10,0 4 8 10 14 18,12,2.000000,6.000000,4,12,2,0,0,solver
6,3,2,6,2,4,0 4 8,0 9,0 4 8 9 13 17,13,2.166667,6.500000,5,13,3,0,0,solver
6,3,2,6,2,4,0 4 8,0 8,0 4 8 8 12 16,14,2.333333,7.000000,6,14,3,0,0,solver
6,3,2,6,2,4,0 4 8,0 7,0 4 7 8 11 15,15,2.500000,7.500000,5,15,3,0,0,solver
6,3,2,6,2,4,0 4 8,0 6,0 4 6 8 10 14,16,2.666667,8.000000,4,16,3,0,0,solver
6,3,2,6,2,4,0 4 8,0 5,0 4 5 8 9 13,17,2.833333,8.500000,5,17,4,0,0,solver
6,3,2,6,2,4,0 4 8,0 4,0 4 4 8 8 12,18,3.000000,9.000000,6,18,4,0,0,solver
6,3,2,6,2,4,0 4 8,0 3,0 3 4 7 8 11,19,3.166667,9.500000,5,19,4,0,0,solver
6,3,2,6,2,4,0 3 7,0 23,0 3 7 23 26 30,0,0.000000,0.000000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 22,0 3 7 22 25 29,1,0.166667,0.500000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 21,0 3 7 21 24 28,2,0.333333,1.000000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 20,0 3 7 20 23 27,3,0.500000,1.500000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 19,0 3 7 19 22 26,4,0.666667,2.000000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 18,0 3 7 18 21 25,5,0.833333,2.500000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 17,0 3 7 17 20 24,6,1.000000,3.000000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 16,0 3 7 16 19 23,7,1.166667,3.500000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 15,0 3 7 15 18 22,8,1.333333,4.000000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 14,0 3 7 14 17 21,9,1.500000,4.500000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 13,0 3 7 13 16 20,10,1.666667,5.000000,3,10,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 12,0 3 7 12 15 19,11,1.833333,5.500000,3,11,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 11,0 3 7 11 14 18,12,2.000000,6.000000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 10,0 3 7 10 13 17,13,2.166667,6.500000,3,13,2,0,0,solver
6,3,2,6,2,4,0 3 7,0 9,0 3 7 9 12 16,14,2.333333,7.000000,4,14,3,0,0,solver
6,3,2,6,2,4,0 3 7,0 8,0 3 7 8 11 15,15,2.500000,7.500000,5,15,3,0,0,solver
6,3,2,6,2,4,0 3 7,0 7,0 3 7 7 10 14,16,2.666667,8.000000,6,16,3,0,0,solver
6,3,2,6,2,4,0 3 7,0 6,0 3 6 7 9 13,17,2.833333,8.500000,5,17,3,0,0,solver
6,3,2,6,2,4,0 3 7,0 5,0 3 5 7 8 12,18,3.000000,9.000000,5,18,4,0,0,solver
6,3,2,6,2,4,0 3 7,0 4,0 3 4 7 7 11,19,3.166667,9.500000,6,19,4,0,0,solver
6,3,2,6,2,4,0 3 7,0 3,0 3 3 6 7 10,20,3.333333,10.000000,6,20,4,0,0,solver
6,3,2,6,2,4,0 3 6,0 23,0 3 6 23 26 29,1,0.166667,0.500000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 22,0 3 6 22 25 28,2,0.333333,1.000000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 21,0 3 6 21 24 27,3,0.500000,1.500000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 20,0 3 6 20 23 26,4,0.666667,2.000000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 19,0 3 6 19 22 25,5,0.833333,2.500000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 18,0 3 6 18 21 24,6,1.000000,3.000000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 17,0 3 6 17 20 23,7,1.166667,3.500000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 16,0 3 6 16 19 22,8,1.333333,4.000000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 15,0 3 6 15 18 21,9,1.500000,4.500000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 14,0 3 6 14 17 20,10,1.666667,5.000000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 13,0 3 6 13 16 19,11,1.833333,5.500000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 12,0 3 6 12 15 18,12,2.000000,6.000000,3,12,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 11,0 3 6 11 14 17,13,2.166667,6.500000,3,13,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 10,0 3 6 10 13 16,14,2.333333,7.000000,3,14,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 9,0 3 6 9 12 15,15,2.500000,7.500000,3,15,2,0,0,solver
6,3,2,6,2,4,0 3 6,0 8,0 3 6 8 11 14,16,2.666667,8.000000,4,16,3,0,0,solver
6,3,2,6,2,4,0 3 6,0 7,0 3 6 7 10 13,17,2.833333,8.500000,5,17,3,0,0,solver
6,3,2,6,2,4,0 3 6,0 6,0 3 6 6 9 12,18,3.000000,9.000000,6,18,3,0,0,solver
6,3,2,6,2,4,0 3 6,0 5,0 3 5 6 8 11,19,3.166667,9.500000,5,19,4,0,0,solver
6,3,2,6,2,4,0 3 6,0 4,0 3 4 6 7 10,20,3.333333,10.000000,5,20,4,0,0,solver
6,3,2,6,2,4,0 3 6,0 3,0 3 3 6 6 9,21,3.500000,10.500000,6,21,4,0,0,solver
6,3,3,9,3,4,0 7 14,0 11 23,0 7 11 14 18 23 25 30 37,11,1.222222,3.666667,4,13,2,1,0,solver
6,3,3,9,3,4,0 7 14,0 11 22,0 7 11 14 18 22 25 29 36,12,1.333333,4.000000,3,14,2,0,0,solver
6,3,3,9,3,4,0 7 14,0 10 21,0 7 10 14 17 21 24 28 35,13,1.444444,4.333333,3,15,2,0,0,solver
6,3,3,9,3,4,0 7 14,0 10 20,0 7 10 14 17 20 24 27 34,14,1.555556,4.666667,3,16,2,0,0,solver
6,3,3,9,3,4,0 7 14,0 9 19,0 7 9 14 16 19 23 26 33,15,1.666667,5.000000,4,17,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 9 18,0 7 9 14 16 18 23 25 32,16,1.777778,5.333333,4,18,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 8 17,0 7 8 14 15 17 22 24 31,17,1.888889,5.666667,5,19,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 8 16,0 7 8 14 15 16 22 23 30,18,2.000000,6.000000,5,20,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 7 15,0 7 7 14 14 15 21 22 29,19,2.111111,6.333333,6,22,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 7 14,0 7 7 14 14 14 21 21 28,20,2.222222,6.666667,6,24,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 6 13,0 6 7 13 13 14 20 20 27,21,2.333333,7.000000,6,22,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 6 12,0 6 7 12 13 14 19 20 26,22,2.444444,7.333333,5,22,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 5 11,0 5 7 11 12 14 18 19 25,23,2.555556,7.666667,5,23,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 5 10,0 5 7 10 12 14 17 19 24,24,2.666667,8.000000,4,24,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 4 9,0 4 7 9 11 14 16 18 23,25,2.777778,8.333333,4,25,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 4 8,0 4 7 8 11 14 15 18 22,26,2.888889,8.666667,5,26,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 3 7,0 3 7 7 10 14 14 17 21,27,3.000000,9.000000,6,27,3,0,0,solver
6,3,3,9,3,4,0 7 14,0 3 6,0 3 6 7 10 13 14 17 20,28,3.111111,9.333333,5,28,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 11 23,0 6 11 13 17 23 24 29 36,12,1.333333,4.000000,5,13,2,0,0,solver
6,3,3,9,3,4,0 6 13,0 11 22,0 6 11 13 17 22 24 28 35,13,1.444444,4.333333,4,14,2,0,0,solver
6,3,3,9,3,4,0 6 13,0 10 21,0 6 10 13 16 21 23 27 34,14,1.555556,4.666667,4,15,2,0,0,solver
6,3,3,9,3,4,0 6 13,0 10 20,0 6 10 13 16 20 23 26 33,15,1.666667,5.000000,3,16,2,0,0,solver
6,3,3,9,3,4,0 6 13,0 9 19,0 6 9 13 15 19 22 25 32,16,1.777778,5.333333,4,17,2,0,0,solver
6,3,3,9,3,4,0 6 13,0 9 18,0 6 9 13 15 18 22 24 31,17,1.888889,5.666667,4,18,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 8 17,0 6 8 13 14 17 21 23 30,18,2.000000,6.000000,5,19,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 8 16,0 6 8 13 14 16 21 22 29,19,2.111111,6.333333,5,20,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 7 15,0 6 7 13 13 15 20 21 28,20,2.222222,6.666667,6,21,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 7 14,0 6 7 13 13 14 20 20 27,21,2.333333,7.000000,6,22,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 6 13,0 6 6 12 13 13 19 19 26,22,2.444444,7.333333,6,23,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 6 12,0 6 6 12 12 13 18 19 25,23,2.555556,7.666667,6,23,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 5 11,0 5 6 11 11 13 17 18 24,24,2.666667,8.000000,6,24,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 5 10,0 5 6 10 11 13 16 18 23,25,2.777778,8.333333,5,25,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 4 9,0 4 6 9 10 13 15 17 22,26,2.888889,8.666667,5,26,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 4 8,0 4 6 8 10 13 14 17 21,27,3.000000,9.000000,5,27,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 3 7,0 3 6 7 9 13 13 16 20,28,3.111111,9.333333,6,28,3,0,0,solver
6,3,3,9,3,4,0 6 13,0 3 6,0 3 6 6 9 12 13 16 19,29,3.222222,9.666667,6,29,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 11 23,0 6 11 12 17 23 23 29 35,13,1.444444,4.333333,6,13,2,0,0,solver
6,3,3,9,3,4,0 6 12,0 11 22,0 6 11 12 17 22 23 28 34,14,1.555556,4.666667,5,14,2,0,0,solver
6,3,3,9,3,4,0 6 12,0 10 21,0 6 10 12 16 21 22 27 33,15,1.666667,5.000000,5,15,2,0,0,solver
6,3,3,9,3,4,0 6 12,0 10 20,0 6 10 12 16 20 22 26 32,16,1.777778,5.333333,4,16,2,0,0,solver
6,3,3,9,3,4,0 6 12,0 9 19,0 6 9 12 15 19 21 25 31,17,1.888889,5.666667,4,17,2,0,0,solver
6,3,3,9,3,4,0 6 12,0 9 18,0 6 9 12 15 18 21 24 30,18,2.000000,6.000000,3,18,2,0,0,solver
6,3,3,9,3,4,0 6 12,0 8 17,0 6 8 12 14 17 20 23 29,19,2.111111,6.333333,4,19,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 8 16,0 6 8 12 14 16 20 22 28,20,2.222222,6.666667,4,20,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 7 15,0 6 7 12 13 15 19 21 27,21,2.333333,7.000000,5,21,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 7 14,0 6 7 12 13 14 19 20 26,22,2.444444,7.333333,5,22,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 6 13,0 6 6 12 12 13 18 19 25,23,2.555556,7.666667,6,23,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 6 12,0 6 6 12 12 12 18 18 24,24,2.666667,8.000000,6,24,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 5 11,0 5 6 11 11 12 17 17 23,25,2.777778,8.333333,6,25,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 5 10,0 5 6 10 11 12 16 17 22,26,2.888889,8.666667,5,26,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 4 9,0 4 6 9 10 12 15 16 21,27,3.000000,9.000000,5,27,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 4 8,0 4 6 8 10 12 14 16 20,28,3.111111,9.333333,4,28,3,0,0,solver
6,3,3,9,3,4,0 6 12,0 3 7,0 3 6 7 9 12 13 15 19,29,3.222222,9.666667,5,29,3,0,0,solver
